,time,country,category,peak
8815,2020-05-31T00:30:00Z,BR,other,0
8816,2020-05-31T00:30:00Z,BR,other,0
8817,2020-05-31T00:30:00Z,BR,other,0
8818,2020-05-31T00:29:00Z,BR,cases,0
8819,2020-05-31T00:29:00Z,BR,cases,0
8820,2020-05-31T00:29:00Z,BR,cases,0
8821,2020-05-31T00:29:00Z,BR,cases,0
8822,2020-05-31T00:29:00Z,BR,cases,0
8823,2020-05-30T23:00:00Z,BR,other,1
8824,2020-05-30T02:09:00Z,BR,other,0
8825,2020-05-30T02:09:00Z,BR,other,0
8826,2020-05-30T02:09:00Z,BR,other,0
8827,2020-05-30T02:09:00Z,BR,other,0
8828,2020-05-30T02:09:00Z,BR,other,0
8829,2020-05-29T23:40:00Z,BR,cases,0
8830,2020-05-29T23:40:00Z,BR,cases,0
8831,2020-05-29T23:40:00Z,BR,cases,0
8832,2020-05-29T23:40:00Z,BR,cases,0
8833,2020-05-29T20:54:00Z,BR,live,1
8834,2020-05-29T20:54:00Z,BR,live,1
8835,2020-05-29T20:54:00Z,BR,live,1
8836,2020-05-29T20:54:00Z,BR,live,1
8837,2020-05-29T20:45:00Z,BR,live,1
8838,2020-05-29T20:45:00Z,BR,live,1
8839,2020-05-29T20:45:00Z,BR,live,1
8840,2020-05-29T20:45:00Z,BR,live,1
8841,2020-05-29T01:01:00Z,BR,cases,0
8842,2020-05-29T01:01:00Z,BR,cases,0
8843,2020-05-29T01:01:00Z,BR,cases,0
8844,2020-05-29T01:01:00Z,BR,cases,0
8845,2020-05-29T00:41:00Z,BR,cases,0
8846,2020-05-29T00:41:00Z,BR,cases,0
8847,2020-05-29T00:41:00Z,BR,cases,0
8848,2020-05-29T00:41:00Z,BR,cases,0
8849,2020-05-28T01:04:00Z,BR,cases,0
8850,2020-05-28T01:04:00Z,BR,cases,0
8851,2020-05-28T01:04:00Z,BR,cases,0
8852,2020-05-28T01:04:00Z,BR,cases,0
8853,2020-05-28T00:13:00Z,BR,cases,0
8854,2020-05-28T00:13:00Z,BR,cases,0
8855,2020-05-28T00:13:00Z,BR,cases,0
8856,2020-05-28T00:13:00Z,BR,cases,0
8857,2020-05-27T02:14:00Z,BR,cases,0
8858,2020-05-27T02:14:00Z,BR,cases,0
8859,2020-05-27T02:14:00Z,BR,cases,0
8860,2020-05-27T02:14:00Z,BR,cases,0
8861,2020-05-27T01:12:00Z,BR,cases,0
8862,2020-05-27T01:12:00Z,BR,cases,0
8863,2020-05-27T01:12:00Z,BR,cases,0
8864,2020-05-27T01:12:00Z,BR,cases,0
8865,2020-05-26T21:23:00Z,BR,live,0
8866,2020-05-26T21:23:00Z,BR,live,0
8867,2020-05-26T21:23:00Z,BR,live,0
8868,2020-05-26T21:23:00Z,BR,live,0
8869,2020-05-26T21:18:00Z,BR,live,0
8870,2020-05-26T21:18:00Z,BR,live,0
8871,2020-05-26T21:18:00Z,BR,live,0
8872,2020-05-26T21:18:00Z,BR,live,0
8873,2020-05-26T20:05:00Z,BR,live,0
8874,2020-05-26T20:05:00Z,BR,live,0
8875,2020-05-26T20:05:00Z,BR,live,0
8876,2020-05-26T20:05:00Z,BR,live,0
8877,2020-05-26T01:06:00Z,BR,other,0
8878,2020-05-26T01:06:00Z,BR,other,0
8879,2020-05-26T01:06:00Z,BR,other,0
8880,2020-05-26T01:06:00Z,BR,other,0
8881,2020-05-26T00:14:00Z,BR,other,0
8882,2020-05-26T00:14:00Z,BR,other,0
8883,2020-05-26T00:14:00Z,BR,other,0
8884,2020-05-26T00:14:00Z,BR,other,0
8885,2020-05-25T21:25:00Z,BR,live,0
8886,2020-05-25T21:25:00Z,BR,live,0
8887,2020-05-25T21:25:00Z,BR,live,0
8888,2020-05-25T21:25:00Z,BR,live,0
8889,2020-05-25T21:22:00Z,BR,live,0
8890,2020-05-25T21:22:00Z,BR,live,0
8891,2020-05-25T21:22:00Z,BR,live,0
8892,2020-05-25T21:22:00Z,BR,live,0
8893,2020-05-23T03:53:00Z,BR,other,0
8894,2020-05-23T03:53:00Z,BR,other,0
8895,2020-05-23T03:53:00Z,BR,other,0
8896,2020-05-23T03:53:00Z,BR,other,0
8897,2020-05-23T01:27:00Z,BR,other,0
8898,2020-05-23T01:27:00Z,BR,other,0
8899,2020-05-23T01:27:00Z,BR,other,0
8900,2020-05-23T01:27:00Z,BR,other,0
8901,2020-05-22T00:43:00Z,BR,cases,0
8902,2020-05-22T00:43:00Z,BR,cases,0
8903,2020-05-22T00:43:00Z,BR,cases,0
8904,2020-05-22T00:43:00Z,BR,cases,0
8905,2020-05-22T00:29:00Z,BR,cases,0
8906,2020-05-22T00:29:00Z,BR,cases,0
8907,2020-05-22T00:29:00Z,BR,cases,0
8908,2020-05-22T00:29:00Z,BR,cases,0
8909,2020-05-21T20:51:00Z,BR,live,1
8910,2020-05-21T20:51:00Z,BR,live,1
8911,2020-05-21T20:51:00Z,BR,live,1
8912,2020-05-21T20:51:00Z,BR,live,1
8913,2020-05-21T19:18:00Z,BR,live,0
8914,2020-05-21T19:18:00Z,BR,live,0
8915,2020-05-21T19:18:00Z,BR,live,0
8916,2020-05-21T19:18:00Z,BR,live,0
8917,2020-05-21T13:14:00Z,BR,president speech,0
8918,2020-05-21T13:14:00Z,BR,president speech,0
8919,2020-05-21T13:14:00Z,BR,president speech,0
8920,2020-05-21T13:14:00Z,BR,president speech,0
8921,2020-05-21T01:04:00Z,BR,cases,0
8922,2020-05-21T01:04:00Z,BR,cases,0
8923,2020-05-21T01:04:00Z,BR,cases,0
8924,2020-05-21T01:04:00Z,BR,cases,0
8925,2020-05-21T00:35:00Z,BR,cases,0
8926,2020-05-21T00:35:00Z,BR,cases,0
8927,2020-05-21T00:35:00Z,BR,cases,0
8928,2020-05-21T00:35:00Z,BR,cases,0
8929,2020-05-20T20:39:00Z,BR,live,1
8930,2020-05-20T20:39:00Z,BR,live,1
8931,2020-05-20T20:39:00Z,BR,live,1
8932,2020-05-20T20:39:00Z,BR,live,1
8933,2020-05-20T20:30:00Z,BR,live,0
8934,2020-05-20T20:30:00Z,BR,live,0
8935,2020-05-20T20:30:00Z,BR,live,0
8936,2020-05-20T20:30:00Z,BR,live,0
8937,2020-05-20T00:59:00Z,BR,cases,0
8938,2020-05-20T00:59:00Z,BR,cases,0
8939,2020-05-20T00:59:00Z,BR,cases,0
8940,2020-05-20T00:59:00Z,BR,cases,0
8941,2020-05-19T20:49:00Z,BR,live,1
8942,2020-05-19T20:49:00Z,BR,live,1
8943,2020-05-19T20:49:00Z,BR,live,1
8944,2020-05-19T20:49:00Z,BR,live,1
8945,2020-05-19T20:49:00Z,BR,live,1
8946,2020-05-19T20:43:00Z,BR,live,1
8947,2020-05-19T20:43:00Z,BR,live,1
8948,2020-05-19T20:43:00Z,BR,live,1
8949,2020-05-19T20:43:00Z,BR,live,1
8950,2020-05-19T20:43:00Z,BR,live,1
8951,2020-05-19T14:40:00Z,BR,live,0
8952,2020-05-19T14:40:00Z,BR,live,0
8953,2020-05-19T14:40:00Z,BR,live,0
8954,2020-05-19T14:40:00Z,BR,live,0
8955,2020-05-19T14:40:00Z,BR,live,0
8956,2020-05-19T00:25:00Z,BR,cases,0
8957,2020-05-19T00:25:00Z,BR,cases,0
8958,2020-05-19T00:25:00Z,BR,cases,0
8959,2020-05-19T00:25:00Z,BR,cases,0
8960,2020-05-18T22:32:00Z,BR,cases,1
8961,2020-05-18T22:32:00Z,BR,cases,1
8962,2020-05-18T22:32:00Z,BR,cases,1
8963,2020-05-18T22:32:00Z,BR,cases,1
8964,2020-05-18T22:32:00Z,BR,cases,1
8965,2020-05-18T21:17:00Z,BR,live,0
8966,2020-05-18T21:17:00Z,BR,live,0
8967,2020-05-18T21:17:00Z,BR,live,0
8968,2020-05-18T21:17:00Z,BR,live,0
8969,2020-05-18T21:17:00Z,BR,live,0
8970,2020-05-18T21:09:00Z,BR,live,0
8971,2020-05-18T21:09:00Z,BR,live,0
8972,2020-05-18T21:09:00Z,BR,live,0
8973,2020-05-18T21:09:00Z,BR,live,0
8974,2020-05-18T21:09:00Z,BR,live,0
8975,2020-05-17T23:48:00Z,BR,cases,0
8976,2020-05-17T23:48:00Z,BR,cases,0
8977,2020-05-17T23:48:00Z,BR,cases,0
8978,2020-05-17T23:48:00Z,BR,cases,0
8979,2020-05-17T22:32:00Z,BR,cases,1
8980,2020-05-17T22:32:00Z,BR,cases,1
8981,2020-05-17T22:32:00Z,BR,cases,1
8982,2020-05-17T22:32:00Z,BR,cases,1
8983,2020-05-17T22:32:00Z,BR,cases,1
8984,2020-05-17T00:05:00Z,BR,cases,0
8985,2020-05-17T00:05:00Z,BR,cases,0
8986,2020-05-17T00:05:00Z,BR,cases,0
8987,2020-05-17T00:05:00Z,BR,cases,0
8988,2020-05-16T22:35:00Z,BR,cases,1
8989,2020-05-16T22:35:00Z,BR,cases,1
8990,2020-05-16T22:35:00Z,BR,cases,1
8991,2020-05-16T22:35:00Z,BR,cases,1
8992,2020-05-16T22:35:00Z,BR,cases,1
8993,2020-05-15T22:07:00Z,BR,cases,1
8994,2020-05-15T22:07:00Z,BR,cases,1
8995,2020-05-15T22:07:00Z,BR,cases,1
8996,2020-05-15T22:07:00Z,BR,cases,1
8997,2020-05-15T22:07:00Z,BR,cases,1
8998,2020-05-15T19:05:00Z,BR,live,0
8999,2020-05-15T19:05:00Z,BR,live,0
9000,2020-05-15T19:05:00Z,BR,live,0
9001,2020-05-15T19:05:00Z,BR,live,0
9002,2020-05-15T19:05:00Z,BR,live,0
9003,2020-05-15T19:01:00Z,BR,live,0
9004,2020-05-15T19:01:00Z,BR,live,0
9005,2020-05-15T19:01:00Z,BR,live,0
9006,2020-05-15T19:01:00Z,BR,live,0
9007,2020-05-15T19:01:00Z,BR,live,0
9008,2020-05-15T01:35:00Z,BR,other,0
9009,2020-05-15T01:35:00Z,BR,other,0
9010,2020-05-15T01:35:00Z,BR,other,0
9011,2020-05-15T01:35:00Z,BR,other,0
9012,2020-05-14T22:36:00Z,BR,cases,1
9013,2020-05-14T22:36:00Z,BR,cases,1
9014,2020-05-14T22:36:00Z,BR,cases,1
9015,2020-05-14T22:36:00Z,BR,cases,1
9016,2020-05-14T22:36:00Z,BR,cases,1
9017,2020-05-14T20:35:00Z,BR,live,1
9018,2020-05-14T20:35:00Z,BR,live,1
9019,2020-05-14T20:35:00Z,BR,live,1
9020,2020-05-14T20:35:00Z,BR,live,1
9021,2020-05-14T20:35:00Z,BR,live,1
9022,2020-05-14T20:30:00Z,BR,live,0
9023,2020-05-14T20:30:00Z,BR,live,0
9024,2020-05-14T20:30:00Z,BR,live,0
9025,2020-05-14T20:30:00Z,BR,live,0
9026,2020-05-14T20:30:00Z,BR,live,0
9027,2020-05-14T13:34:00Z,BR,cases,0
9028,2020-05-14T13:34:00Z,BR,cases,0
9029,2020-05-14T13:34:00Z,BR,cases,0
9030,2020-05-14T13:34:00Z,BR,cases,0
9031,2020-05-13T22:45:00Z,BR,cases,1
9032,2020-05-13T22:45:00Z,BR,cases,1
9033,2020-05-13T22:45:00Z,BR,cases,1
9034,2020-05-13T22:45:00Z,BR,cases,1
9035,2020-05-13T22:45:00Z,BR,cases,1
9036,2020-05-13T01:00:00Z,BR,other,0
9037,2020-05-13T01:00:00Z,BR,other,0
9038,2020-05-13T01:00:00Z,BR,other,0
9039,2020-05-13T01:00:00Z,BR,other,0
9040,2020-05-12T22:07:00Z,BR,cases,1
9041,2020-05-12T22:07:00Z,BR,cases,1
9042,2020-05-12T22:07:00Z,BR,cases,1
9043,2020-05-12T22:07:00Z,BR,cases,1
9044,2020-05-12T22:07:00Z,BR,cases,1
9045,2020-05-12T20:44:00Z,BR,live,1
9046,2020-05-12T20:44:00Z,BR,live,1
9047,2020-05-12T20:44:00Z,BR,live,1
9048,2020-05-12T20:44:00Z,BR,live,1
9049,2020-05-12T20:44:00Z,BR,live,1
9050,2020-05-12T20:41:00Z,BR,live,1
9051,2020-05-12T20:41:00Z,BR,live,1
9052,2020-05-12T20:41:00Z,BR,live,1
9053,2020-05-12T20:41:00Z,BR,live,1
9054,2020-05-12T20:41:00Z,BR,live,1
9055,2020-05-12T01:12:00Z,BR,other,0
9056,2020-05-12T01:12:00Z,BR,other,0
9057,2020-05-12T01:12:00Z,BR,other,0
9058,2020-05-12T01:12:00Z,BR,other,0
9059,2020-05-11T23:02:00Z,BR,cases,0
9060,2020-05-11T23:02:00Z,BR,cases,0
9061,2020-05-11T23:02:00Z,BR,cases,0
9062,2020-05-11T23:02:00Z,BR,cases,0
9063,2020-05-11T23:02:00Z,BR,cases,0
9064,2020-05-11T20:53:00Z,BR,live,1
9065,2020-05-11T20:53:00Z,BR,live,1
9066,2020-05-11T20:53:00Z,BR,live,1
9067,2020-05-11T20:53:00Z,BR,live,1
9068,2020-05-11T20:53:00Z,BR,live,1
9069,2020-05-11T20:50:00Z,BR,live,1
9070,2020-05-11T20:50:00Z,BR,live,1
9071,2020-05-11T20:50:00Z,BR,live,1
9072,2020-05-11T20:50:00Z,BR,live,1
9073,2020-05-11T20:50:00Z,BR,live,1
9074,2020-05-10T22:41:00Z,BR,cases,1
9075,2020-05-09T23:49:00Z,BR,other,0
9076,2020-05-08T22:58:00Z,BR,cases,1
9077,2020-05-08T21:22:00Z,BR,live,0
9078,2020-05-08T21:10:00Z,BR,live,0
9079,2020-05-08T20:53:00Z,BR,live,1
9080,2020-05-08T20:44:00Z,BR,live,1
9081,2020-05-07T22:37:00Z,BR,cases,1
9082,2020-05-07T20:08:00Z,BR,live,0
9083,2020-05-06T22:45:00Z,BR,cases,1
9084,2020-05-06T20:32:00Z,BR,live,1
9085,2020-05-06T20:23:00Z,BR,live,0
9086,2020-05-05T22:11:00Z,BR,cases,1
9087,2020-05-05T21:16:00Z,BR,live,0
9088,2020-05-05T21:10:00Z,BR,live,0
9089,2020-05-05T00:18:00Z,BR,cases,0
9090,2020-05-04T21:17:00Z,BR,cases,0
9091,2020-05-04T19:59:00Z,BR,live,0
9092,2020-05-04T00:44:00Z,BR,live,0
9093,2020-05-03T21:09:00Z,BR,cases,0
9094,2020-05-02T21:57:00Z,BR,cases,0
9095,2020-05-01T19:48:00Z,BR,cases,0
9096,2020-04-30T20:37:00Z,BR,cases,1
9097,2020-04-30T20:26:00Z,BR,other,0
9098,2020-04-30T20:20:00Z,BR,live,0
9099,2020-04-29T23:09:00Z,BR,other,0
9100,2020-04-29T20:19:00Z,BR,cases,0
9101,2020-04-29T20:09:00Z,BR,live,0
9102,2020-04-29T00:59:00Z,BR,cases,0
9103,2020-04-29T00:00:00Z,BR,cases,0
9104,2020-04-27T20:34:00Z,BR,cases,1
9105,2020-04-27T20:28:00Z,BR,live,0
9106,2020-04-26T19:31:00Z,BR,cases,0
9107,2020-04-25T20:25:00Z,BR,cases,0
9108,2020-04-24T21:15:00Z,BR,cases,0
9109,2020-04-23T20:34:00Z,BR,cases,1
9110,2020-04-23T20:08:00Z,BR,live,0
9111,2020-04-22T20:32:00Z,BR,cases,1
9112,2020-04-22T20:08:00Z,BR,live,0
9113,2020-04-21T23:48:00Z,BR,cases,0
9114,2020-04-21T20:58:00Z,BR,cases,1
9115,2020-04-20T20:59:00Z,BR,cases,1
9116,2020-04-20T20:07:00Z,BR,live,0
9117,2020-04-19T22:04:00Z,BR,cases,1
9118,2020-04-18T20:34:00Z,BR,cases,1
9119,2020-04-17T19:23:00Z,BR,cases,0
9120,2020-04-17T14:16:00Z,BR,president speech,0
9121,2020-04-17T14:15:00Z,BR,live,0
9122,2020-04-16T20:47:00Z,BR,president speech,1
9123,2020-04-16T20:44:00Z,BR,cases,1
9124,2020-04-15T20:19:00Z,BR,cases,0
9125,2020-04-15T20:00:00Z,BR,live,0
9126,2020-04-14T20:16:00Z,BR,cases,0
9127,2020-04-14T20:02:00Z,BR,live,0
9128,2020-04-13T22:12:00Z,BR,live,1
9129,2020-04-13T21:11:00Z,BR,cases,0
9130,2020-04-13T20:22:00Z,BR,live,0
9131,2020-04-13T14:22:00Z,BR,live,0
9132,2020-04-12T20:02:00Z,BR,cases,0
9133,2020-04-11T20:37:00Z,BR,cases,1
9134,2020-04-11T20:32:00Z,BR,live,1
9135,2020-04-10T19:42:00Z,BR,cases,0
9136,2020-04-10T01:30:00Z,BR,other,0
9137,2020-04-09T20:33:00Z,BR,cases,1
9138,2020-04-09T20:10:00Z,BR,live,0
9139,2020-04-08T20:37:00Z,BR,cases,1
9140,2020-04-08T20:09:00Z,BR,live,0
9141,2020-04-08T19:17:00Z,BR,live,0
9142,2020-04-07T20:26:00Z,BR,cases,0
9143,2020-04-07T20:08:00Z,BR,live,0
9144,2020-04-07T14:20:00Z,BR,live,0
9145,2020-04-06T23:10:00Z,BR,live,0
9146,2020-04-06T20:15:00Z,BR,cases,0
9147,2020-04-05T20:31:00Z,BR,cases,1
9148,2020-04-04T20:26:00Z,BR,cases,0
9149,2020-04-04T19:29:00Z,BR,live,0
9150,2020-04-03T19:53:00Z,BR,cases,0
9151,2020-04-02T20:17:00Z,BR,cases,0
9152,2020-04-01T20:13:00Z,BR,cases,0
9153,2020-03-31T20:29:00Z,BR,cases,0
9154,2020-03-30T20:08:00Z,BR,cases,0
9155,2020-03-29T18:43:00Z,BR,cases,0
9156,2020-03-28T19:52:00Z,BR,cases,0
9157,2020-03-28T18:34:00Z,BR,other,0
9158,2020-03-27T19:51:00Z,BR,cases,0
9159,2020-03-27T13:56:00Z,BR,president speech,0
9160,2020-03-26T19:25:00Z,BR,cases,0
9161,2020-03-25T19:00:00Z,BR,cases,0
9162,2020-03-24T19:06:00Z,BR,cases,0
9163,2020-03-23T19:13:00Z,BR,cases,0
9164,2020-03-22T19:24:00Z,BR,cases,0
9165,2020-03-21T19:34:00Z,BR,live,0
9166,2020-03-21T00:59:00Z,BR,cases,0
9167,2020-03-20T21:44:00Z,BR,president speech,0
9168,2020-03-19T19:17:00Z,BR,cases,0
9169,2020-03-18T22:23:00Z,BR,cases,1
9170,2020-03-17T18:35:00Z,BR,cases,0
9171,2020-03-17T13:15:00Z,BR,cases,0
9172,2020-03-16T19:55:00Z,BR,cases,0
9173,2020-03-15T20:03:00Z,BR,cases,0
9174,2020-03-14T21:56:00Z,BR,cases,0
9175,2020-03-13T18:53:00Z,BR,cases,0
9176,2020-03-12T21:06:00Z,BR,president speech,0
9177,2020-03-12T18:38:00Z,BR,cases,0
9178,2020-03-11T19:41:00Z,BR,cases,0
9179,2020-03-11T16:51:00Z,BR,cases,0
9180,2020-03-10T18:48:00Z,BR,cases,0
9181,2020-03-09T18:42:00Z,BR,cases,0
9182,2020-03-08T20:53:00Z,BR,cases,1
9183,2020-03-07T19:59:00Z,BR,cases,0
9184,2020-03-06T22:29:00Z,BR,president speech,1
9185,2020-03-06T19:33:00Z,BR,live,0
9186,2020-03-06T18:50:00Z,BR,cases,0
9187,2020-03-05T18:45:00Z,BR,cases,0
9188,2020-03-04T19:32:00Z,BR,cases,0
9189,2020-03-03T17:59:00Z,BR,live,0
9190,2020-03-02T18:10:00Z,BR,live,0
9191,2020-02-29T19:47:00Z,BR,cases,0
9192,2020-02-28T18:35:00Z,BR,cases,0
9193,2020-02-27T19:10:00Z,BR,live,0
9194,2020-02-26T18:28:00Z,BR,cases,0
9195,2020-02-26T13:27:00Z,BR,live,0
9196,2020-02-25T23:40:00Z,BR,cases,0
9197,2020-02-24T20:53:00Z,BR,cases,1
9198,2020-02-24T19:39:00Z,BR,live,0
9199,2020-02-21T16:19:00Z,BR,live,0
9200,2020-02-20T18:36:00Z,BR,cases,0
9201,2020-02-19T18:11:00Z,BR,live,0
9202,2020-02-18T21:34:00Z,BR,cases,0
9203,2020-02-18T18:44:00Z,BR,cases,0
9204,2020-02-17T18:14:00Z,BR,cases,0
9205,2020-02-14T18:18:00Z,BR,cases,0
9206,2020-02-13T18:06:00Z,BR,live,0
9207,2020-02-12T19:09:00Z,BR,cases,0
9208,2020-02-11T18:13:00Z,BR,cases,0
9209,2020-02-10T18:49:00Z,BR,cases,0
9210,2020-02-07T17:17:00Z,BR,president speech,0
9211,2020-02-07T15:19:00Z,BR,other,0
9212,2020-02-06T12:24:00Z,BR,cases,0
9213,2020-02-06T11:23:00Z,BR,live,0
9214,2020-02-05T17:04:00Z,BR,live,0
9215,2020-02-04T18:33:00Z,BR,cases,0
9216,2020-02-03T19:36:00Z,BR,cases,0
9217,2020-02-01T18:32:00Z,BR,cases,0
9218,2020-01-31T18:48:00Z,BR,cases,0
9219,2020-01-30T18:20:00Z,BR,other,0
9220,2020-01-29T18:52:00Z,BR,cases,0
9221,2020-01-28T12:38:00Z,BR,other,0
9222,2020-01-23T13:13:00Z,BR,live,0
9223,2020-01-21T05:56:00Z,AU,other,0
9224,2020-01-22T00:15:00Z,AU,other,0
9225,2020-01-25T06:02:00Z,AU,other,1
9226,2020-01-29T08:54:00Z,AU,other,0
9227,2020-01-30T00:37:00Z,AU,other,0
9228,2020-01-30T23:35:00Z,AU,other,0
9229,2020-01-31T03:03:00Z,AU,other,0
9230,2020-01-31T23:37:00Z,AU,other,0
9231,2020-02-01T00:09:00Z,AU,other,0
9232,2020-02-01T01:07:00Z,AU,other,0
9233,2020-02-01T08:02:00Z,AU,other,0
9234,2020-02-01T08:21:00Z,AU,other,0
9235,2020-02-01T22:00:00Z,AU,other,0
9236,2020-02-03T01:44:00Z,AU,other,0
9237,2020-02-04T00:05:00Z,AU,other,0
9238,2020-02-04T22:38:00Z,AU,other,0
9239,2020-02-05T22:21:00Z,AU,other,0
9240,2020-02-06T21:15:00Z,AU,other,0
9241,2020-02-10T00:05:00Z,AU,other,0
9242,2020-02-11T01:26:00Z,AU,other,0
9243,2020-02-12T02:39:00Z,AU,other,0
9244,2020-02-13T01:03:00Z,AU,other,0
9245,2020-02-13T23:49:00Z,AU,other,0
9246,2020-02-16T23:56:00Z,AU,cases,0
9247,2020-02-18T01:02:00Z,AU,cases,0
9248,2020-02-19T01:47:00Z,AU,cases,0
9249,2020-02-20T03:32:00Z,AU,cases,0
9250,2020-02-21T01:33:00Z,AU,other,0
9251,2020-02-21T03:39:00Z,AU,cases,0
9252,2020-02-21T23:03:00Z,AU,other,0
9253,2020-02-22T22:24:00Z,AU,other,0
9254,2020-02-23T00:52:00Z,AU,other,0
9255,2020-02-24T01:58:00Z,AU,other,0
9256,2020-02-25T01:10:00Z,AU,other,0
9257,2020-02-26T00:00:00Z,AU,other,0
9258,2020-02-26T23:46:00Z,AU,other,0
9259,2020-02-27T11:16:00Z,AU,other,0
9260,2020-02-28T00:31:00Z,AU,other,0
9261,2020-02-29T00:16:00Z,AU,other,0
9262,2020-02-29T08:22:00Z,AU,other,0
9263,2020-03-01T03:24:00Z,AU,other,0
9264,2020-03-02T00:40:00Z,AU,other,0
9265,2020-03-02T20:11:00Z,AU,other,0
9266,2020-03-02T23:27:00Z,AU,other,0
9267,2020-03-03T02:12:00Z,AU,other,0
9268,2020-03-04T05:57:00Z,AU,other,0
9269,2020-03-05T02:24:00Z,AU,other,0
9270,2020-03-05T03:02:00Z,AU,other,0
9271,2020-03-05T06:57:00Z,AU,cases,1
9272,2020-03-05T07:57:00Z,AU,other,1
9273,2020-03-06T02:13:00Z,AU,other,0
9274,2020-03-06T07:38:00Z,AU,other,1
9275,2020-03-07T00:44:00Z,AU,other,0
9276,2020-03-08T01:34:00Z,AU,other,0
9277,2020-03-09T02:46:00Z,AU,other,0
9278,2020-03-10T03:35:00Z,AU,other,0
9279,2020-03-11T01:46:00Z,AU,other,0
9280,2020-03-12T03:32:00Z,AU,other,0
9281,2020-03-13T03:17:00Z,AU,other,0
9282,2020-03-13T23:30:00Z,AU,other,0
9283,2020-03-14T02:28:00Z,AU,other,0
9284,2020-03-15T03:22:00Z,AU,other,0
9285,2020-03-16T03:55:00Z,AU,other,0
9286,2020-03-17T02:14:00Z,AU,other,0
9287,2020-03-18T02:30:00Z,AU,president speech,0
9288,2020-03-18T02:55:00Z,AU,other,0
9289,2020-03-19T01:15:00Z,AU,other,0
9290,2020-03-19T08:14:00Z,AU,president speech,0
9291,2020-03-22T01:49:00Z,AU,other,0
9292,2020-03-23T00:06:00Z,AU,other,0
9293,2020-03-25T03:47:00Z,AU,cases,0
9294,2020-03-26T07:45:00Z,AU,cases,1
9295,2020-03-27T00:00:00Z,AU,cases,0
9296,2020-03-28T00:35:00Z,AU,other,0
9297,2020-03-29T00:52:00Z,AU,other,0
9298,2020-03-30T00:06:00Z,AU,other,0
9299,2020-03-31T00:15:00Z,AU,other,0
9300,2020-04-01T00:00:00Z,AU,other,0
9301,2020-04-02T01:29:00Z,AU,other,0
9302,2020-04-02T22:56:00Z,AU,other,0
9303,2020-04-03T23:24:00Z,AU,other,0
9304,2020-04-05T01:40:00Z,AU,other,0
9305,2020-04-05T22:21:00Z,AU,other,0
9306,2020-04-07T01:06:00Z,AU,other,0
9307,2020-04-07T03:31:00Z,AU,president speech,0
9308,2020-04-08T01:39:00Z,AU,other,0
9309,2020-04-09T00:11:00Z,AU,other,0
9310,2020-04-10T01:00:00Z,AU,other,0
9311,2020-04-10T23:58:00Z,AU,cases,0
9312,2020-04-12T02:30:00Z,AU,cases,0
9313,2020-04-13T01:09:00Z,AU,cases,0
9314,2020-04-14T01:37:00Z,AU,cases,0
9315,2020-04-15T02:42:00Z,AU,cases,0
9316,2020-04-16T03:40:00Z,AU,other,0
9317,2020-04-16T04:44:00Z,AU,president speech,0
9318,2020-04-17T06:31:00Z,AU,other,0
9319,2020-04-18T00:57:00Z,AU,other,0
9320,2020-04-19T00:51:00Z,AU,cases,0
9321,2020-04-20T00:30:00Z,AU,other,0
9322,2020-04-21T00:30:00Z,AU,cases,0
9323,2020-04-21T03:25:00Z,AU,president speech,0
9324,2020-04-22T00:30:00Z,AU,cases,0
9325,2020-04-23T00:31:00Z,AU,cases,0
9326,2020-04-23T01:48:00Z,AU,president speech,0
9327,2020-04-24T02:20:00Z,AU,cases,0
9328,2020-04-24T03:08:00Z,AU,president speech,0
9329,2020-04-25T01:31:00Z,AU,cases,0
9330,2020-04-25T10:10:00Z,AU,other,0
9331,2020-04-26T00:44:00Z,AU,cases,0
9332,2020-04-27T00:27:00Z,AU,other,0
9333,2020-04-28T01:00:00Z,AU,other,0
9334,2020-04-28T23:53:00Z,AU,cases,0
9335,2020-04-29T01:16:00Z,AU,live,0
9336,2020-04-30T00:35:00Z,AU,cases,0
9337,2020-05-01T00:03:00Z,AU,cases,0
9338,2020-05-01T04:04:00Z,AU,president speech,0
9339,2020-05-02T09:01:03Z,AU,cases,0
9340,2020-05-03T10:37:01Z,AU,cases,0
9341,2020-05-04T11:01:01Z,AU,cases,0
9342,2020-05-05T11:13:27Z,AU,cases,0
9343,2020-05-06T10:19:01Z,AU,cases,0
9344,2020-05-07T09:54:27Z,AU,cases,0
9345,2020-05-10T11:13:40Z,AU,cases,0
9346,2020-05-11T10:11:39Z,AU,cases,0
9347,2020-05-13T10:41:01Z,AU,cases,0
9348,2020-05-14T10:50:01Z,AU,cases,0
9349,2020-05-15T11:01:02Z,AU,cases,0
9350,2020-05-16T10:19:50Z,AU,cases,0
9351,2020-05-17T10:00:05Z,AU,cases,0
9352,2020-05-18T11:30:04Z,AU,cases,0
9353,2020-05-20T10:30:04Z,AU,cases,0
9354,2020-07-12T23:33:57Z,AU,other,0
9355,2020-07-14T04:29:58Z,AU,other,0
9356,2020-07-14T11:11:01Z,AU,cases,0
9357,2020-07-15T11:16:25Z,AU,cases,0
9358,2020-07-16T11:11:25Z,AU,cases,0
9359,2020-07-20T11:02:02Z,AU,cases,0
9360,2020-07-21T11:13:04Z,AU,cases,0
9361,2020-07-22T11:55:41Z,AU,cases,0
9362,2020-07-23T12:23:40Z,AU,cases,0
